%type	num	pre	maxTime	totTime	rep	stpEvt	bg	st	bgFile	stFile	h	v	tag
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0069.jpg			2
%													
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0092.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0070.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0071.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0072.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0073.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0093.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0074.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0075.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0076.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0077.jpg			2
%													
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0094.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0078.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0079.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0080.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0095.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0081.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0082.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0083.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0084.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0085.jpg			2
%													
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0086.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0087.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0096.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0088.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0089.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0090.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0097.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0091.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0092.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0093.jpg			2
%													
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0094.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0095.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0096.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0098.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0097.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0098.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0099.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0100.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0101.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0102.jpg			2
%													
s	1	0	5	5	0	n	n	n		instruct_PRC.jpg			3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0103.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0099.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0104.jpg			2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0100.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0101.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0102.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0103.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0104.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0105.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0106.jpg			1
%													
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0107.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0108.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0105.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0109.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0110.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0111.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0112.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0113.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0114.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0115.jpg			1
%													
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0106.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0116.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0117.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0118.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0119.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0120.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0121.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0122.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0123.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0124.jpg			1
%													
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0125.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0126.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0107.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0127.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0128.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0129.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0130.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0131.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0132.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0133.jpg			1
%													
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0134.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0108.jpg			2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0135.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0136.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	PRC0137.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0138.jpg			1
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0109.jpg			2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0139.jpg			1
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0140.jpg			1
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0110.jpg			2
