%type	num	pre	maxTime	totTime	rep	stpEvt	bg	st	bgFile	stFile	h	v	tag	trialNum	go1Nogo2
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0063.jpg			2	151	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0064.jpg			2	152	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0065.jpg			2	153	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0066.jpg			2	154	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0067.jpg			2	155	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0068.jpg			2	156	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0069.jpg			2	157	3
%															
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0092.jpg			1	158	2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0070.jpg			2	159	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0071.jpg			2	160	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0072.jpg			2	161	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0073.jpg			2	162	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	PRC0093.jpg			1	163	2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0074.jpg			2	164	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0075.jpg			2	165	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0076.jpg			2	166	3
s	1	0	1	1.166666667	0	"""123456789"""	p	p	crosshair.jpg	Neutral0077.jpg			2	167	3
%															
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0094.jpg			1	168	2
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0078.jpg			2	169	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0079.jpg			2	170	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0080.jpg			2	171	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	PRC0095.jpg			1	172	2
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0081.jpg			2	173	3
s	1	0	1	1.333333333	0	"""123456789"""	p	p	crosshair.jpg	Neutral0082.jpg			2	174	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0083.jpg			2	175	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0084.jpg			2	178	3
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0085.jpg			2	179	3
%															
s	1	0	1	1.5	0	"""123456789"""	p	p	crosshair.jpg	Neutral0086.jpg			2	180	3
